tfnsw_unique_id,tfnsw_table_row,tfnsw_raw_station_address,tfnsw_cleaned_station_address,tfnsw_raw_postcode,tfnsw_cleaned_postcode,source_index,Station_name,Station_address,Operator,Number_of_plugs,Charger_Type,Charger_rating,Latitude,Longitude,LGANAME,PCODE,Source,ocm_status,ocm_method,ocm_distance_m,ocm_address_score,ocm_id,ocm_address,ocm_attributes,osm_all_status,osm_all_method,osm_all_distance_m,osm_all_address_score,osm_all_id,osm_all_address,osm_all_attributes,osm_fast_dc_status,osm_fast_dc_method,osm_fast_dc_distance_m,osm_fast_dc_address_score,osm_fast_dc_id,osm_fast_dc_address,osm_fast_dc_attributes,chargelarge_all_status,chargelarge_all_method,chargelarge_all_distance_m,chargelarge_all_address_score,chargelarge_all_id,chargelarge_all_address,chargelarge_all_attributes,chargelarge_fast_dc_status,chargelarge_fast_dc_method,chargelarge_fast_dc_distance_m,chargelarge_fast_dc_address_score,chargelarge_fast_dc_id,chargelarge_fast_dc_address,chargelarge_fast_dc_attributes,combined_broad_status,combined_dc_indicated_status,matched_source,matched_source_count,coordinate_supported_source,coordinate_supported_source_count,address_only_source,matched_external_ids,matched_external_addresses,minimum_match_distance_m,augmentation_attributes_by_source,augmentation_attribute_count,has_new_attributes,match_method_summary,manual_review_reason,manual_review_required,manual_review_status,manual_review_decision,final_audit_status,final_audit_confidence,match_source,match_method,external_id,external_address,match_distance_m,address_score,augmented_attributes,confidence,web_evidence_url,web_evidence_confidence,web_evidence_confidence_reason,match_identity_decision,evidence_screened_status,evidence_screened_reason,ocm_evidence_url,osm_evidence_url,chargelarge_evidence_url
TFNSW-0365,365,"24-42 King Georges Rd, Sydney, 2195","24-42 King Georges Road, Sydney NSW 2195",2195,2195,363,,"24-42 King Georges Road, Sydney NSW 2195",BP,2,DC,75 kW,-33.91960065,151.0668519,Canterbury Bankstown Council,2195.0,Existing Fast Chargers,accepted,coordinate_and_fuzzy_address,27.385238516848403,0.9657142857142856,273436.0,"24-42 King Georges Road, Wiley Park, New South Wales, 2195","{""charger_capacities"": ""75 kW"", ""number_of_plugs"": 1.0, ""operator"": ""BP Pulse (AU)"", ""plug_types"": ""CCS (Type 2); CHAdeMO""}",accepted,coordinate_500m,10.092121204762714,0.0,10218282678.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""bp pulse"", ""osm_last_updated"": ""2025-08-28"", ""plug_types"": ""CCS|CHAdeMO""}",accepted,coordinate_500m,10.092121204762714,0.0,10218282678.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""bp pulse"", ""osm_last_updated"": ""2025-08-28"", ""plug_types"": ""CCS|CHAdeMO""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OCM;OSM,2,OCM;OSM,2,,OCM:273436.0;OSM:10218282678.0,"OCM:24-42 King Georges Road, Wiley Park, New South Wales, 2195",10.092121204762714,"{""OCM::charger_capacities"": ""75 kW"", ""OCM::number_of_plugs"": 1.0, ""OCM::operator"": ""BP Pulse (AU)"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO"", ""OSM::access_condition"": ""Free Access"", ""OSM::operator"": ""bp pulse"", ""OSM::osm_last_updated"": ""2025-08-28"", ""OSM::plug_types"": ""CCS|CHAdeMO""}",8,True,OCM:coordinate_and_fuzzy_address;OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OCM;OSM,OCM:coordinate_and_fuzzy_address;OSM:coordinate_500m,OCM:273436.0;OSM:10218282678.0,"OCM:24-42 King Georges Road, Wiley Park, New South Wales, 2195",10.092121204762714,0.9657142857142856,"{""OCM::charger_capacities"": ""75 kW"", ""OCM::number_of_plugs"": 1.0, ""OCM::operator"": ""BP Pulse (AU)"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO"", ""OSM::access_condition"": ""Free Access"", ""OSM::operator"": ""bp pulse"", ""OSM::osm_last_updated"": ""2025-08-28"", ""OSM::plug_types"": ""CCS|CHAdeMO""}",high,,local_two_rule_support,Both local matching rules passed; no individual web search was required by the audit plan.,local coordinate and fuzzy-address evidence agree,provisionally_supported,OCM coordinate and fuzzy-address evidence both passed.,https://openchargemap.org/site/poi/details/273436,https://www.openstreetmap.org/node/10218282678,
TFNSW-0367,367,"247 Belmore Rd, Riverwood NSW 2210","247 Belmore Road, Riverwood NSW 2210",2210,2210,365,,"247 Belmore Road, Riverwood NSW 2210",Evie Networks,4,DC,75 kW,-33.952562,151.05103,Georges River Council,2210.0,ARENA - Driving the Nation,unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,fuzzy_address_only,1020.518975191437,0.8584905660377359,15d06bf5-6b4a-425d-9312-bae4b17cc22b-2841,"150 Belmore Rd, Riverwood, NSW 2210","{""charger_capacities"": 60.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""CCS2|Type2"", ""status_counts"": ""{\""Available\"": 4}""}",accepted,fuzzy_address_only,1020.518975191437,0.8584905660377359,15d06bf5-6b4a-425d-9312-bae4b17cc22b-2841,"150 Belmore Rd, Riverwood, NSW 2210","{""charger_capacities"": 60.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""CCS2|Type2"", ""status_counts"": ""{\""Available\"": 4}""}",accepted,accepted,Charge@Large,1,,0,Charge@Large,Charge@Large:15d06bf5-6b4a-425d-9312-bae4b17cc22b-2841,"Charge@Large:150 Belmore Rd, Riverwood, NSW 2210",1020.518975191437,"{""Charge@Large::charger_capacities"": 60.0, ""Charge@Large::number_of_plugs"": 4, ""Charge@Large::plug_types"": ""CCS2|Type2"", ""Charge@Large::status_counts"": ""{\""Available\"": 4}""}",4,True,Charge@Large:fuzzy_address_only,Charge@Large: fuzzy_address_only requires manual address verification,yes,pending,,review_address_only,medium_review,Charge@Large,Charge@Large:fuzzy_address_only,Charge@Large:15d06bf5-6b4a-425d-9312-bae4b17cc22b-2841,"Charge@Large:150 Belmore Rd, Riverwood, NSW 2210",1020.518975191437,0.8584905660377359,"{""Charge@Large::charger_capacities"": 60.0, ""Charge@Large::number_of_plugs"": 4, ""Charge@Large::plug_types"": ""CCS2|Type2"", ""Charge@Large::status_counts"": ""{\""Available\"": 4}""}",medium_review,https://www.plugroo.com.au/nsw/riverwood,medium,"Charging evidence exists, but address/page confirmation is incomplete.",web evidence only; same-station identity not automatically proven,provisionally_supported,High/medium web evidence retained provisionally.,,,https://chargeatlarge.app/
TFNSW-0370,370,"25 Frenchs Forest Rd E, Frenchs Forest NSW 2086","25 Frenchs Forest Road E, Frenchs Forest NSW 2086",2086,2086,368,,"25 Frenchs Forest Road E, Frenchs Forest NSW 2086",Evie Networks,4,DC,150 kW,-33.75133669,151.2434692,Northern Beaches Council,2086.0,ARENA - Driving the Nation,accepted,coordinate_and_fuzzy_address,13.54580358162954,1.0,272637.0,"25 Frenchs Forest Rd E, Frenchs Forest, NSW, 2086","{""charger_capacities"": ""150 kW"", ""number_of_plugs"": 4.0, ""operator"": ""Evie"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,9.251252832543404,0.0,10992560808.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 4, ""opening_hours"": """", ""operator"": ""Evie Networks"", ""osm_last_updated"": ""2023-06-20"", ""plug_types"": """"}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OCM,1,OCM,1,,OCM:272637.0,"OCM:25 Frenchs Forest Rd E, Frenchs Forest, NSW, 2086",13.54580358162954,"{""OCM::charger_capacities"": ""150 kW"", ""OCM::number_of_plugs"": 4.0, ""OCM::operator"": ""Evie"", ""OCM::plug_types"": ""CCS (Type 2)""}",4,True,OCM:coordinate_and_fuzzy_address,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OCM,OCM:coordinate_and_fuzzy_address,OCM:272637.0,"OCM:25 Frenchs Forest Rd E, Frenchs Forest, NSW, 2086",13.54580358162954,1.0,"{""OCM::charger_capacities"": ""150 kW"", ""OCM::number_of_plugs"": 4.0, ""OCM::operator"": ""Evie"", ""OCM::plug_types"": ""CCS (Type 2)""}",high,,local_two_rule_support,Both local matching rules passed; no individual web search was required by the audit plan.,local coordinate and fuzzy-address evidence agree,provisionally_supported,OCM coordinate and fuzzy-address evidence both passed.,https://openchargemap.org/site/poi/details/272637,,
TFNSW-0371,371,"250 Comur St, Yass, 2582","250 Comur Street, Yass NSW 2582",2582,2582,369,,"250 Comur Street, Yass NSW 2582",Chargefox,4,DC,47 kW,-34.84551056,148.9151892,Yass Valley Council,2582.0,Existing Fast Chargers,accepted,coordinate_500m,43.75293557240915,0.6985714285714286,307990.0,"Comur Street, Yass, NSW","{""charger_capacities"": ""50 kW"", ""number_of_plugs"": 4.0, ""operator"": ""Chargefox"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,29.656145567241065,0.0,12441111761.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""Chargefox"", ""osm_last_updated"": ""2024-12-22"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,29.656145567241065,0.0,12441111761.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""Chargefox"", ""osm_last_updated"": ""2024-12-22"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OCM;OSM,2,OCM;OSM,2,,OCM:307990.0;OSM:12441111761.0,"OCM:Comur Street, Yass, NSW",29.656145567241065,"{""OCM::charger_capacities"": ""50 kW"", ""OCM::number_of_plugs"": 4.0, ""OCM::operator"": ""Chargefox"", ""OCM::plug_types"": ""CCS (Type 2)"", ""OSM::access_condition"": ""Free Access"", ""OSM::operator"": ""Chargefox"", ""OSM::osm_last_updated"": ""2024-12-22"", ""OSM::plug_types"": ""CCS""}",8,True,OCM:coordinate_500m;OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OCM;OSM,OCM:coordinate_500m;OSM:coordinate_500m,OCM:307990.0;OSM:12441111761.0,"OCM:Comur Street, Yass, NSW",29.656145567241065,0.6985714285714286,"{""OCM::charger_capacities"": ""50 kW"", ""OCM::number_of_plugs"": 4.0, ""OCM::operator"": ""Chargefox"", ""OCM::plug_types"": ""CCS (Type 2)"", ""OSM::access_condition"": ""Free Access"", ""OSM::operator"": ""Chargefox"", ""OSM::osm_last_updated"": ""2024-12-22"", ""OSM::plug_types"": ""CCS""}",high,https://www.plugroo.com.au/nsw/binalong,medium,"Charging evidence exists, but the page or address signal is incomplete.",web evidence only; same-station identity not automatically proven,provisionally_supported,High/medium web evidence retained provisionally.,https://openchargemap.org/site/poi/details/307990,https://www.openstreetmap.org/node/12441111761,
TFNSW-0375,375,"253 Pacific Hwy, Coffs Harbour, 2450","253 Pacific Highway, Coffs Harbour NSW 2450",2450,2450,373,,"253 Pacific Highway, Coffs Harbour NSW 2450",Tesla,12,DC,130 kW,-30.28143948,153.1316667,Coffs Harbour City Council,2450.0,Existing Fast Chargers,accepted,coordinate_and_fuzzy_address,0.0858299299534253,1.0,97619.0,"253 Pacific Highway, Coffs Harbour, 2450","{""charger_capacities"": ""120 kW"", ""number_of_plugs"": 6.0, ""operator"": ""Tesla (Tesla-only charging)"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,7.1562265735216855,0.0,5004854821.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 6, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-06-27"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,7.1562265735216855,0.0,5004854821.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 6, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-06-27"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OCM;OSM,2,OCM;OSM,2,,OCM:97619.0;OSM:5004854821.0,"OCM:253 Pacific Highway, Coffs Harbour, 2450",0.0858299299534253,"{""OCM::charger_capacities"": ""120 kW"", ""OCM::number_of_plugs"": 6.0, ""OCM::operator"": ""Tesla (Tesla-only charging)"", ""OCM::plug_types"": ""CCS (Type 2)"", ""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 6, ""OSM::opening_hours"": ""24/7"", ""OSM::operator"": ""Tesla"", ""OSM::osm_last_updated"": ""2026-06-27"", ""OSM::plug_types"": ""CCS""}",10,True,OCM:coordinate_and_fuzzy_address;OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OCM;OSM,OCM:coordinate_and_fuzzy_address;OSM:coordinate_500m,OCM:97619.0;OSM:5004854821.0,"OCM:253 Pacific Highway, Coffs Harbour, 2450",0.0858299299534253,1.0,"{""OCM::charger_capacities"": ""120 kW"", ""OCM::number_of_plugs"": 6.0, ""OCM::operator"": ""Tesla (Tesla-only charging)"", ""OCM::plug_types"": ""CCS (Type 2)"", ""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 6, ""OSM::opening_hours"": ""24/7"", ""OSM::operator"": ""Tesla"", ""OSM::osm_last_updated"": ""2026-06-27"", ""OSM::plug_types"": ""CCS""}",high,,local_two_rule_support,Both local matching rules passed; no individual web search was required by the audit plan.,local coordinate and fuzzy-address evidence agree,provisionally_supported,OCM coordinate and fuzzy-address evidence both passed.,https://openchargemap.org/site/poi/details/97619,https://www.openstreetmap.org/node/5004854821,
TFNSW-0376,376,"25-47 Ocean St, Sydney, 2101","25-47 Ocean Street, Sydney NSW 2101",2101,2101,374,,"25-47 Ocean Street, Sydney NSW 2101",JOLT,2,DC,25 kW,-33.71943448,151.2986617,Northern Beaches Council,2101.0,Existing Fast Chargers,unmatched,unmatched,,,,,{},accepted,coordinate_500m,2.9465755781741634,0.0,10750707217.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 1, ""opening_hours"": """", ""operator"": ""Jolt"", ""osm_last_updated"": ""2023-11-09"", ""plug_types"": """"}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,unmatched,,0,,0,,,,,{},0,False,,,no,not_matched,,unmatched,none,,,,,,,{},none,,none,,,not_screened,No accepted external match or no retained web review.,,,
TFNSW-0378,378,"26 Aspect Dr, Coffs Harbour, 2450","26 Aspect Drive, Coffs Harbour NSW 2450",2450,2450,376,,"26 Aspect Drive, Coffs Harbour NSW 2450",Tesla,4,DC,60 kW,-30.27522227,153.1319389,Coffs Harbour City Council,2450.0,Existing Fast Chargers,accepted,coordinate_500m,136.24668971124947,0.4565384615384615,474459.0,"351 Pacific Highway, Coffs Harbour, New South Wales, 2450","{""charger_capacities"": ""300 kW"", ""number_of_plugs"": 16.0, ""operator"": ""(Unknown Operator)"", ""plug_types"": ""CCS (Type 2)""}",accepted,coordinate_500m,156.41350838928793,0.0,1459249999.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 16, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-03-29"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,156.41350838928793,0.0,1459249999.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 16, ""opening_hours"": ""24/7"", ""operator"": ""Tesla"", ""osm_last_updated"": ""2026-03-29"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OCM;OSM,2,OCM;OSM,2,,OCM:474459.0;OSM:1459249999.0,"OCM:351 Pacific Highway, Coffs Harbour, New South Wales, 2450",136.24668971124947,"{""OCM::charger_capacities"": ""300 kW"", ""OCM::number_of_plugs"": 16.0, ""OCM::operator"": ""(Unknown Operator)"", ""OCM::plug_types"": ""CCS (Type 2)"", ""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 16, ""OSM::opening_hours"": ""24/7"", ""OSM::operator"": ""Tesla"", ""OSM::osm_last_updated"": ""2026-03-29"", ""OSM::plug_types"": ""CCS""}",10,True,OCM:coordinate_500m;OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OCM;OSM,OCM:coordinate_500m;OSM:coordinate_500m,OCM:474459.0;OSM:1459249999.0,"OCM:351 Pacific Highway, Coffs Harbour, New South Wales, 2450",136.24668971124947,0.4565384615384615,"{""OCM::charger_capacities"": ""300 kW"", ""OCM::number_of_plugs"": 16.0, ""OCM::operator"": ""(Unknown Operator)"", ""OCM::plug_types"": ""CCS (Type 2)"", ""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 16, ""OSM::opening_hours"": ""24/7"", ""OSM::operator"": ""Tesla"", ""OSM::osm_last_updated"": ""2026-03-29"", ""OSM::plug_types"": ""CCS""}",high,https://www.realestate.com.au/nsw/coffs-harbour-2450/aspect-dr/,low,"Result is generic, unrelated, or lacks a reliable charging/address signal.",web evidence only; same-station identity not automatically proven,not_screened,Low or insufficient web evidence; keep for manual review.,https://openchargemap.org/site/poi/details/474459,https://www.openstreetmap.org/node/1459249999,
TFNSW-0379,379,"26 Bent St, Sydney, 2137","26 Bent Street, Sydney NSW 2137",2137,2137,377,,"26 Bent Street, Sydney NSW 2137",Evie Networks,2,DC,75 kW,-33.85437842,151.103997,"Canada Bay Council, City of",2137.0,Existing Fast Chargers,unmatched,unmatched,,,,,{},accepted,coordinate_500m,7.4622128159928,0.0,13168689959.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""Evie Networks"", ""osm_last_updated"": ""2025-09-25"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,7.4622128159928,0.0,13168689959.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""Evie Networks"", ""osm_last_updated"": ""2025-09-25"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OSM,1,OSM,1,,OSM:13168689959.0,,7.4622128159928,"{""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 2, ""OSM::operator"": ""Evie Networks"", ""OSM::osm_last_updated"": ""2025-09-25"", ""OSM::plug_types"": ""CCS""}",5,True,OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OSM,OSM:coordinate_500m,OSM:13168689959.0,,7.4622128159928,0.0,"{""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 2, ""OSM::operator"": ""Evie Networks"", ""OSM::osm_last_updated"": ""2025-09-25"", ""OSM::plug_types"": ""CCS""}",high,https://ev-charging-stations.com.au/chargers/evie-26-bent-street-sydney-nsw-2137,high,Opened page contains an address-level charging signal.,web evidence only; same-station identity not automatically proven,provisionally_supported,High/medium web evidence retained provisionally.,,https://www.openstreetmap.org/node/13168689959,
TFNSW-0380,380,"26 Neilly St, Walgett, NSW 2832, Australia","26 Neilly Street, Walgett NSW 2832",2337,2337,378,,"26 Neilly Street, Walgett NSW 2832",NRMA Electric,2,DC,75 kW,-28.8659158,153.0485564,Walgett Shire Council,2337.0,TfNSW Regional,accepted,coordinate_500m,29.415466331250652,0.2808695652173913,260392.0,"Little Walker Street, New South Wales, 2470","{""charger_capacities"": ""50 kW"", ""number_of_plugs"": 2.0, ""operator"": ""NRMA"", ""plug_types"": ""CCS (Type 2); CHAdeMO""}",accepted,coordinate_500m,17.162799441533295,0.0,10011175454.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""NRMA"", ""osm_last_updated"": ""2022-09-09"", ""plug_types"": """"}",unmatched,unmatched,,,,,{},accepted,coordinate_500m,360.2593764419647,0.3721311475409836,ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-111,"154 Canterbury St, Casino NSW 2470, Australia, Casino, NSW 2470","{""charger_capacities"": 22.0, ""number_of_plugs"": 2, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 2}""}",unmatched,unmatched,,,,,{},accepted,accepted,OCM,1,OCM,1,,OCM:260392.0,"OCM:Little Walker Street, New South Wales, 2470",29.415466331250652,"{""OCM::charger_capacities"": ""50 kW"", ""OCM::number_of_plugs"": 2.0, ""OCM::operator"": ""NRMA"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO""}",4,True,OCM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OCM,OCM:coordinate_500m,OCM:260392.0,"OCM:Little Walker Street, New South Wales, 2470",29.415466331250652,0.2808695652173913,"{""OCM::charger_capacities"": ""50 kW"", ""OCM::number_of_plugs"": 2.0, ""OCM::operator"": ""NRMA"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO""}",high,https://www.property.com.au/nsw/walgett-2832/neilly-st/26-pid-1206728/,low,"Result is generic, unrelated, or lacks a reliable charging/address signal.",web evidence only; same-station identity not automatically proven,not_screened,Low or insufficient web evidence; keep for manual review.,https://openchargemap.org/site/poi/details/260392,,
TFNSW-0384,384,"260 Jersey Rd, Plumpton NSW 2761","260 Jersey Road, Plumpton NSW 2761",2761,2761,382,,"260 Jersey Road, Plumpton NSW 2761",Evie Networks,4,DC,75 kW,-33.7459827,150.8357299,Blacktown City Council,2761.0,ARENA - Driving the Nation,unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,0,,0,,,,,{},0,False,,,no,not_matched,,unmatched,none,,,,,,,{},none,,none,,,not_screened,No accepted external match or no retained web review.,,,
TFNSW-0385,385,"260A Liverpool Rd, Ashfield NSW 2131","260A Liverpool Road, Ashfield NSW 2131",2131,2131,383,,"260A Liverpool Road, Ashfield NSW 2131",Evie Networks,4,DC,50 kW,-33.889564,151.123599,Inner West Council,2131.0,ARENA - Driving the Nation,accepted,coordinate_and_fuzzy_address,0.0431020920804727,1.0,272641.0,"260A Liverpool Rd, Ashfield, New South Wales, 2131","{""charger_capacities"": ""50 kW"", ""number_of_plugs"": 2.0, ""operator"": ""Evie"", ""plug_types"": ""CCS (Type 2); CHAdeMO""}",accepted,coordinate_500m,20.604169466843853,0.0,13382573701.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": ""Mo-Su 09:00-23:00"", ""operator"": ""Evie Networks"", ""osm_last_updated"": ""2026-01-12"", ""plug_types"": ""CCS|CHAdeMO""}",accepted,coordinate_500m,20.604169466843853,0.0,13382573701.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": ""Mo-Su 09:00-23:00"", ""operator"": ""Evie Networks"", ""osm_last_updated"": ""2026-01-12"", ""plug_types"": ""CCS|CHAdeMO""}",accepted,coordinate_500m,320.0392722913135,0.409090909090909,ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-149,"4 Cavill Ave, Ashfield NSW 2131, Australia, Ashfield, NSW 2131","{""charger_capacities"": 22.0, ""number_of_plugs"": 2, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 2}""}",unmatched,unmatched,,,,,{},accepted,accepted,OCM;OSM,2,OCM;OSM,2,,OCM:272641.0;OSM:13382573701.0,"OCM:260A Liverpool Rd, Ashfield, New South Wales, 2131",0.0431020920804727,"{""OCM::charger_capacities"": ""50 kW"", ""OCM::number_of_plugs"": 2.0, ""OCM::operator"": ""Evie"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO"", ""OSM::access_condition"": ""Free Access"", ""OSM::opening_hours"": ""Mo-Su 09:00-23:00"", ""OSM::operator"": ""Evie Networks"", ""OSM::osm_last_updated"": ""2026-01-12"", ""OSM::plug_types"": ""CCS|CHAdeMO""}",9,True,OCM:coordinate_and_fuzzy_address;OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OCM;OSM,OCM:coordinate_and_fuzzy_address;OSM:coordinate_500m,OCM:272641.0;OSM:13382573701.0,"OCM:260A Liverpool Rd, Ashfield, New South Wales, 2131",0.0431020920804727,1.0,"{""OCM::charger_capacities"": ""50 kW"", ""OCM::number_of_plugs"": 2.0, ""OCM::operator"": ""Evie"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO"", ""OSM::access_condition"": ""Free Access"", ""OSM::opening_hours"": ""Mo-Su 09:00-23:00"", ""OSM::operator"": ""Evie Networks"", ""OSM::osm_last_updated"": ""2026-01-12"", ""OSM::plug_types"": ""CCS|CHAdeMO""}",high,,local_two_rule_support,Both local matching rules passed; no individual web search was required by the audit plan.,local coordinate and fuzzy-address evidence agree,provisionally_supported,OCM coordinate and fuzzy-address evidence both passed.,https://openchargemap.org/site/poi/details/272641,https://www.openstreetmap.org/node/13382573701,
